15397562,5
11423393,3
21289323,3
57627964,2
70153621,0
72589867,5
62437274,0
53069139,9
78997669,5
67960864,1
39773849,9
69113887,8
48028622,5
59663655,4
23357021,4
25966903,9
78919255,2
54641221,5
57009916,1
2522484,3
17733474,1
59396177,7
29982885,5
8865768,5
40346042,3
70867748,7
23073523,1
73007770,6
68633618,8
40345156,3
59396001,7
20291090,8
19926596,9
66797806,3
12246591,8
10313811,5
14021235,7
37770260,3
41988305,6
14470802,6
74464507,1
38594163,3
43408714,3
21768189,8
36736358,3
7771061,2
78174995,5
51566001,2
12066518,3
72708171,9
52455514,3
53197802,2
2521889,3
66747320,1
24384084,3
75485939,4
27656091,5
8588433,0
48619273,6
3275445,7
46836789,4
32369007,4
72495062,1
76858845,7
64461283,0
26561163,0
53051259,6
25264578,4
34336863,1
2521652,3
68635226,8
69908667,6
2057565,6
39111803,9
73666980,2
17639602,3
8205394,3
64003963,3
22586962,2
67574200,0
51226745,2
54092391,7
72494134,1
7610124,2
9873610,7
3275408,7
72975620,6
17735017,1
41264796,7
54398064,9
23357315,4
43408798,3
62436177,0
20292234,8
70577075,9
22201504,9
40335626,5
41265740,7
70575923,9
67166915,7
24986245,4
61885760,8
54642062,5
72975957,6
78310140,4
76184765,8
29350987,2
60570720,7
72840421,8
46755338,4
70083400,2
76859021,7
54397883,9
20292343,8
8731693,9
22201742,9
77036278,8
43274765,3
69345924,2
43088073,2
76990590,6
50667212,8
21586883,2
17453277,8
32434088,1
54398539,9
70576975,9
30556343,6
32435025,1
29886452,2
19926857,9
51548880,8
9819800,4
57010447,1
39051081,5
76798759,5
67768146,7
45368067,1
59660566,4
77035823,8
37724716,0
1171670,5
41265057,7
46618193,9
39742909,2
55909006,0
53570725,8
45345778,8
46755140,4
59389643,1
73375556,6
42933787,5
62436948,0
76101497,4
27357276,5
67576592,0
46836827,4
54643452,5
218817,3
38594982,3
72173494,3
38353677,2
41076999,7
12248649,8
72171316,3
10500343,3
16865698,8
72589038,5
9599047,5
61184425,3
65938688,9
50574640,1
5323934,8
76859175,7
23355223,4
65114493,8
71743091,3
30693403,2
55909248,0
26477405,8
76859819,7
61887365,8
17733281,1
76991032,6
16865467,8
31300363,8
67805350,8
65114211,8
37929627,0
36606386,2
72848098,9
63742728,1
22201252,9
77555677,7
62607614,1
1032460,6
7425401,0
52454996,3
60053891,5
2057430,6
72418402,3
45394442,9
15415324,7
9819484,4
19926435,9
61056634,4
21288509,3
69750707,3
64004343,3
39110632,9
219407,3
17733632,1
18464219,8
66747395,1
46618112,9
67288570,7
1157907,0
63399196,6
72513685,9
76858504,7
43273671,3
32314043,7
5728471,2
17756132,5
10220651,6
14144356,5
32312928,7
56346642,2
26560928,0
46836654,4
26559539,0
70083566,2
76185470,8
1187807,0
23357177,4
22575910,6
24985899,4
10220089,6
58768861,5
73292751,8
219203,3
64005462,3
219207,3
70092045,9
3096486,7
10899587,8
3096102,7
16997052,1
57923491,4
52454552,3
46618177,9
7454168,2
10501216,3
9819726,4
71521369,7
30821489,6
59386948,1
1161565,8
70991149,5
72847115,9
61368075,2
76101765,4
76184436,8
49173804,3
59387303,1
41265754,7
72383777,8
72513449,9
41917635,2
57924031,4
22202635,9
40347241,6
23355816,4
218541,3
18947718,2
72513001,9
1158779,0
19279269,5
8731857,9
40515932,5
66748601,1
52657893,2
12066485,3
22953036,3
22953312,3
55721285,8
1171488,5
48619369,6
10501776,3
7612287,2
34337626,1
23735697,5
43409553,3
61848100,5
65115765,8
52300190,7
25967498,9
64005289,3
76102428,4
10356530,5
64688095,0
2057090,6
23729602,5
47513291,8
12247870,8
50574686,1
31301114,8
65939157,9
22941074,2
16996348,1
73847950,0
38954603,5
49371549,8
78310055,4
30910611,2
36736613,3
65430893,2
2048150,7
61055894,4
21048725,0
50574479,1
6029655,8
26560739,0
7425649,0
40031412,2
13018046,7
78817658,7
8205862,3
30821346,6
26561254,0
66851452,6
52318813,4
26561235,0
72641212,9
47006896,7
8732004,9
45355926,5
28409371,2
45958597,0
9873550,7
25966703,9
10866321,1
219053,3
8731765,9
16331849,1
72708049,9
67805188,8
62435725,0
70867457,7
72840845,8
41759168,9
58854303,2
23356112,4
76859456,7
17641303,3
68634764,8
71486800,7
60053826,5
19092992,5
12066155,3
21049126,0
71521481,7
64269688,5
59387731,1
25729694,0
76860058,7
53051533,6
72589807,5
23357281,4
24986099,4
64584639,8
66087219,6
33230234,2
33504739,4
59396310,7
63494469,5
72512151,9
51553313,9
3405572,2
30987834,5
45394584,9
40347092,6
2048380,7
54644841,5
28516553,9
76858997,7
59661389,4
59664907,4
72173513,3
28922600,7
40345712,3
17964625,2
1652206,3
67288102,7
64269928,5
57008565,1
30821532,6
53070795,9
67805839,8
74670849,9
26796407,0
14470769,6
26393792,5
45958420,0
30822033,6
46756377,4
27352006,5
57005982,7
25264668,4
74463867,1
72840496,8
76858418,7
72495061,1
75461770,2
73007418,6
78310751,4
49174499,3
71742716,3
2155014,0
31374941,8
38595711,3
40347002,6
67288875,7
47459093,6
1032972,6
62985344,3
35139306,8
59395801,7
73877667,7
40552484,8
33206289,2
54640923,5
64819072,5
43875397,5
1158312,0
52300810,7
53147283,2
73847889,0
78258807,2
22953491,3
8732332,9
10501924,3
62608436,1
8731611,9
22952525,3
76864191,5
8205893,3
62607492,1
66802563,2
62984988,3
64582989,8
40875009,1
8819019,5
77468714,0
52658226,2
10501725,3
45323224,8
74463371,1
25728814,0
54078522,5
54635421,7
17567079,2
10337114,6
65937850,9
25728068,0
8894296,5
75800838,2
72997949,2
67575762,0
71743813,3
75486278,4
55929207,0
40973300,8
72840470,8
18759359,5
41759703,9
12266217,4
23355707,4
39110808,9
1187203,0
40971981,8
57006287,7
33231220,2
25263996,4
18000430,6
1157634,0
17639243,3
25728355,0
46757290,4
2521141,3
12267177,4
34001530,2
30821366,6
62436823,0
43035464,8
64004698,3
62607003,1
74464496,1
36936059,5
22952322,3
17734037,1
73847710,0
66172600,6
25263395,4
70576858,9
11017521,5
57923134,4
76186281,8
54643429,5
18467499,1
54565811,5
45185101,9
70840724,8
30171192,2
73383608,6
40347839,6
18000190,6
46966315,4
62607237,1
73847273,0
30555670,6
10501911,3
18463726,8
76179383,7
67289390,7
22107619,2
37152618,0
55908188,0
7711542,2
50977530,1
38595465,3
25949010,6
8731903,9
41265977,7
73007289,6
34337571,1
1652784,3
40030610,2
5628813,6
17733800,1
66737304,5
46756923,4
8205433,3
72418991,3
78245132,6
23357352,4
64004505,3
11018639,5
19926803,9
77612776,3
25729464,0
73726546,2
67575263,0
53472309,7
22969591,2
76859268,7
20292878,8
7426022,0
69749940,3
67288275,7
57923681,4
64461058,0
27798570,8
15453938,7
28515943,9
50574713,1
7612081,2
66172929,6
10336533,6
64885944,8
46965784,4
72707368,9
66173106,6
25262825,4
17999609,6
57923921,4
31373083,8
9917412,1
59388100,1
37163122,0
40346827,6
77035295,8
30556293,6
12247348,8
40875308,1
78818438,7
78832335,2
67334683,5
76101561,4
8395627,3
73375900,6
50576148,1
46568960,3
67959825,1
66173055,6
32715609,5
38133398,5
47356277,0
8588252,0
18204875,6
11423476,3
25729399,0
62608818,1
74671201,9
45395930,9
63494921,5
60570081,7
16276745,2
31300424,8
43273725,3
12972483,7
32370576,4
46836261,4
8396210,2
54634866,7
12267012,4
1157209,0
55534268,4
45354671,5
34745868,5
60997764,5
17836672,7
78438486,5
46757070,4
15157862,2
10220524,6
62985455,3
38407300,5
51978520,2
63554130,5
3095148,7
73324606,7
46616684,9
64460838,0
37929419,0
11933959,8
72513078,9
62607427,1
77612967,3
8815877,5
34622312,8
30687585,2
52454462,3
25949271,6
29977812,2
7623564,4
880440,6
62436110,0
73847480,0
18463464,8
46617527,9
32313103,7
17639605,3
17096670,2
31300705,8
72640132,9
8205427,3
28922245,7
2057305,6
5329200,2
45354861,5
28516348,9
76918082,5
46093801,2
45396149,1
32258293,1
50977882,1
40346599,6
70306885,7
22201631,9
67575918,0
77196128,2
71486479,7
30821745,6
56313054,5
9874492,7
39111184,9
51553822,9
76184941,8
72976210,6
34337247,1
69750579,3
62985162,3
33472689,2
71521361,7
59664908,4
72494199,1
16997898,1
37036030,1
32435003,1
21049810,0
54352145,7
70868233,7
78245262,6
6588722,5
63636617,7
46870410,2
72495533,1
37163211,0
51405634,2
51979259,2
66734098,1
66865025,5
10221320,6
55907755,0
55909217,0
65884609,7
36651230,2
25728256,0
23356173,4
73877620,7
26794655,0
21288491,3
12068637,2
22952276,3
69212880,6
46757236,4
9308823,2
30556951,6
9873155,7
53070710,9
38446761,2
70084425,2
18348442,2
40345497,3
44646505,2
45659645,1
37034619,1
7773038,2
72975149,6
67575937,0
68634413,8
24382828,6
1157077,0
22202638,9
57922298,4
5323597,8
30556586,6
46618459,9
10608390,2
25263282,4
33504906,4
23357213,4
38213321,5
10220864,6
66850993,6
7778940,2
28921767,7
70090840,9
52094451,2
18463830,8
17641295,3
37163095,0
5904375,5
66798124,3
54398410,9
58909360,5
8816117,5
12247549,8
70091087,9
1187022,0
40345349,3
57627846,2
10181718,2
58023663,5
64583724,8
51548867,8
72975029,6
74464318,1
28516974,9
60247673,2
9917558,1
8394420,3
51553774,9
62608222,1
30962536,7
16865514,8
12266379,4
12581696,6
72639970,9
3095693,7
17084432,5
65937633,9
77035612,8
67960243,1
23357058,4
68634441,8
5628675,6
66747702,1
46757170,4
72974359,6
28515359,9
49173807,3
12581765,6
45185522,9
8060969,5
5322288,8
59661251,4
40876874,1
56201086,8
53421796,2
46616666,9
78310081,4
65578821,5
32371021,4
218396,3
14470850,6
844520,5
53051069,6
3095476,7
24985208,4
24986298,4
33504499,4
62608966,1
32434293,1
40346955,6
64584420,8
26560887,0
10143932,7
76184625,8
78310690,4
2056783,6
64051285,8
59664898,4
66205026,5
12248512,8
8731065,9
63070370,5
72419590,3
8394592,3
63554414,5
36910664,4
76859524,7
32257648,1
64004765,3
42249384,8
62435751,0
40402173,2
8731432,9
6934704,5
57009335,1
57922008,4
40347854,6
72641215,9
72495157,1
76293033,5
56200494,8
59395562,7
61183750,3
54635816,7
10221273,6
74670074,9
61885587,8
61975886,2
10221205,6
78997394,5
46966080,4
40347877,6
66797853,3
16997508,1
36017680,0
25949343,6
9045881,5
54352267,7
76101769,4
1158981,0
32369620,4
59386803,1
25263891,4
61056397,4
65938927,9
26560806,0
46757091,4
63531913,7
72173028,3
3274859,7
57800744,0
50977777,1
25728539,0
14143825,5
48619302,6
57010115,1
5690365,2
19925794,9
72172462,3
7425985,0
43645540,2
45323128,8
60547244,2
36309156,5
53069196,9
33505170,4
20292785,8
66748314,1
32433813,1
4251314,2
22201166,9
42294426,3
72840370,8
28668218,1
1187307,0
31695412,7
61183609,3
37152097,0
37163280,0
45323474,8
17255087,5
7425937,0
12247507,8
8588226,0
71522022,7
57923678,4
43408813,3
45369016,1
50924774,7
59664733,4
75486123,4
37036235,1
51548929,8
52072317,5
54398501,9
18758941,5
63742445,1
2062317,2
64688038,0
17999530,6
55908729,0
16997856,1
30555852,6
40346537,6
32257546,1
52455461,3
53199901,2
69750599,3
1157633,0
25264721,4
76858665,7
40345653,3
31103621,2
10296872,5
76465842,2
72975281,6
54636526,7
8732196,9
46569067,3
32434377,1
45185555,9
65937956,9
78258174,2
73007583,6
55929153,0
16997694,1
72974756,6
67576889,0
2056823,6
66851133,6
32433627,1
55907594,0
31373455,8
22202047,9
25263501,4
22201083,9
26560029,0
2056890,6
75059648,2
22201594,9
42314894,2
54634852,7
48517422,5
72172203,3
71105841,6
72512141,9
1985653,2
70989110,5
36736710,3
19092839,5
30775430,2
39773955,9
54634970,7
27798074,8
2018520,6
46837224,4
39111121,9
31373375,8
4433810,2
25729241,0
40347666,6
17734143,1
56200554,8
57923602,4
64584060,8
67166684,7
72593523,5
1187577,0
69749985,3
28125826,1
64460642,0
19926614,9
22958835,2
64460849,0
219037,3
30820866,6
75486110,4
25728251,0
62608058,1
28922463,7
74669887,9
62960832,2
8061171,5
59664469,4
65938517,9
67576171,0
72513516,9
52455985,3
39287089,5
71742659,3
25263350,4
76101606,4
30821615,6
65578978,5
218067,3
12247097,8
48676704,5
28516397,9
2522977,3
26560290,0
77613045,3
72976462,6
26560402,0
17640722,3
67574740,0
42296042,3
46836803,4
34286002,8
45369145,1
37034768,1
78546281,2
36736002,3
54398006,9
2016850,5
10220291,6
69749731,3
25949382,6
46618403,9
40875177,1
218692,3
55908072,0
66173025,6
10336513,6
30200540,5
67201511,5
64584313,8
28515642,9
59187586,2
7607815,5
72640301,9
8393799,3
57523076,5
14019995,7
5705508,4
26561339,0
72494787,1
51553132,9
16997597,1
66851009,6
51552448,9
73847626,0
17108154,2
72840284,8
33252442,2
23356855,4
68019455,2
78245715,6
54399478,9
1031803,6
24382906,6
15608594,5
50574947,1
41264711,7
63743087,1
37725344,0
9917370,1
65265086,2
52454716,3
66798139,3
218034,3
60570265,7
72975639,6
39110847,9
31300412,8
54636257,7
70153218,0
78602190,2
54398053,9
8590195,0
19926377,9
73006871,6
38594255,3
20292811,8
38115352,5
35051556,2
10221218,6
32312949,7
22953103,3
72976652,6
37153178,0
11423602,3
60570810,7
23356409,4
78309933,4
37163561,0
2521537,3
26561195,0
78310095,4
46837140,4
67574896,0
37163559,0
64584441,8
46757156,4
17733995,1
50530857,2
63535513,5
40345926,3
77468865,0
41759801,9
40347459,6
37035551,1
25051734,0
28515291,9
61814882,5
10220121,6
25729237,0
12972817,7
64004363,3
62381583,2
51553735,9
8394362,3
53460610,5
22202400,9
25968210,9
21288818,3
39111332,9
66747202,1
2521730,3
25967403,9
1158437,0
8205497,3
67575847,0
30820940,6
25264610,4
78310178,4
70153661,0
65116137,8
62608907,1
13392298,2
16996658,1
32369958,4
31300391,8
59663820,4
28922027,7
63536486,5
31300990,8
51548746,8
68615575,1
76991008,6
31300259,8
40031497,2
64003962,3
76102592,4
57924019,4
41760571,9
76185473,8
28921688,7
24985323,4
59660370,4
77035694,8
34286281,8
78832489,2
2154079,0
17734903,1
51554328,9
31373095,8
50978123,1
2521681,3
5705188,4
72593321,5
3095897,7
2521657,3
41759520,9
73878104,7
11423156,3
42933534,5
39111266,9
46755587,4
74671657,9
61184605,3
72494695,1
17999812,6
58910420,5
28481831,2
18464899,8
61056176,4
46836783,4
55907633,0
39111097,9
59486880,2
64583174,8
70867029,7
75059703,2
1031527,6
34398144,5
16330378,1
880259,6
17999453,6
7623724,4
72707536,9
18463898,8
57924062,4
72591942,5
22585138,2
70841134,8
72847671,9
39111117,9
62607116,1
49372075,8
8394963,3
12246954,8
72513129,9
31373361,8
18466343,8
76919802,5
36911023,4
5322542,8
1187151,0
51554173,9
26560982,0
24145911,5
12248055,8
17482909,8
58852484,2
10336350,6
66733790,1
43875873,5
10866316,1
39111289,9
31301309,8
32369828,4
54279639,5
69750287,3
72512073,9
69749884,3
66865130,5
76990818,6
43408742,3
8059563,5
23357256,4
40761437,8
25262876,4
12678989,2
31708632,7
71487309,7
63399334,6
63637268,7
41265527,7
60570115,7
50977973,1
73847635,0
12266130,4
16866304,8
22953364,3
36017894,0
70092336,9
70576989,9
47459069,6
21288151,3
72974709,6
53199212,2
39286852,5
40551314,8
62437260,0
32435160,1
16865508,8
60571325,7
54398058,9
40874863,1
25698661,2
28515445,9
8731184,9
34463467,2
40346237,3
73375737,6
76859605,7
24985623,4
76919050,5
37153388,0
49173701,3
52455148,3
63531705,7
61846902,5
54635107,7
10221800,6
7621384,2
66074456,6
53069685,9
43876169,5
7612144,2
64575474,2
67575652,0
59660960,4
8205453,3
1157804,0
1186782,0
69180310,8
45355391,5
39111632,9
72839559,8
73877545,7
46617406,9
10865431,1
7425698,0
78239539,2
40345545,3
70262256,6
7424940,0
23728833,2
64687979,0
72707343,9
59389257,1
218076,3
72975357,6
20292630,8
78817964,7
78245179,6
59663755,4
7425987,0
50666489,8
72640252,9
25949613,6
72172265,3
75486506,4
68128750,2
25967466,9
1651962,3
59663927,4
46756269,4
51550354,8
50923175,7
68615644,1
46756220,4
78174849,5
23710364,5
64583799,8
23355688,4
40347984,6
1031795,6
72847577,9
7424777,0
57977131,2
37151443,0
24382958,6
11017269,5
72840724,8
31080650,5
23726247,5
62435741,0
45958040,0
24985500,4
57923735,4
31455259,2
59387180,1
51549887,8
31394258,2
76919404,5
73847879,0
69114113,8
69212946,6
2057279,6
23356107,4
43634545,2
37151387,0
60999383,5
10500492,3
52300505,7
24985749,4
28922305,7
67960449,1
75485581,4
26794724,0
46755290,4
30687616,2
46757166,4
57801058,0
41358060,1
72840637,8
8281822,2
9819831,4
4517909,5
57921974,4
78819548,7
57006579,7
37746501,2
73847358,0
46783114,0
21048549,0
53051073,6
52299951,7
67573768,0
75486066,4
60569770,7
52300162,7
67574268,0
66204829,5
26560150,0
71522175,7
32370645,4
29366717,3
32370826,4
12248298,8
5628352,6
69749799,3
42374350,2
24986153,4
219263,3
77035697,8
9152627,5
54353068,7
18000213,6
49372123,8
1157128,0
20291726,8
46617614,9
34397976,5
66172772,6
37163598,0
46567613,3
57800665,0
69212900,6
15542067,7
10221698,6
9918602,1
70091083,9
3274272,7
12972166,7
5812499,5
53760637,6
63068950,5
72707066,9
34400676,5
66619737,5
45650929,2
9819395,4
78819216,7
46568376,3
10335279,2
10336723,6
65115985,8
24145650,5
22202499,9
57923671,4
15003152,2
57922364,4
55908180,0
17639233,3
72840187,8
66204090,5
53050954,6
41265220,7
72846996,9
78245808,6
71487722,7
50575316,1
65023272,8
45958587,0
40761342,8
77469065,0
41076219,7
16866294,8
20291378,8
72494113,1
10180812,2
66851623,6
15606471,5
78537499,8
24985996,4
66797759,3
72513743,9
46756188,4
60570032,7
63798608,2
39743237,2
15543796,7
72975876,6
17733318,1
50666890,8
7777870,2
23356419,4
46836901,4
15599600,2
23355563,4
17734250,1
49371051,8
67167360,7
41758983,9
40552584,8
13018133,7
23355589,4
74669908,9
10500989,3
70576486,9
40346443,6
59663712,4
17734384,1
42934463,5
37724265,0
69351896,2
25728480,0
9873516,7
62608231,1
43874884,5
72708231,9
30821911,6
69180773,8
5323344,8
61083712,5
25728449,0
20291301,8
56768398,7
29413317,2
53069286,9
59661018,4
76799083,5
18205197,6
21048976,0
46617940,9
6049266,8
50574376,1
59661132,4
67806724,8
21048969,0
25967448,9
62607960,1
219009,3
5628989,6
18463780,8
39773299,9
6048238,8
1162251,8
72976191,6
58910912,5
54398369,9
78310587,4
37162873,0
36911374,4
46093508,2
45323426,8
46836993,4
74670929,9
78310184,4
72494454,1
36017394,0
10501818,3
30556958,6
46908723,2
64005603,3
79006037,6
45958578,0
37034861,1
59660926,4
21289553,3
50574407,1
70867376,7
37162710,0
67201711,5
76859289,7
10221789,6
22952632,3
73529032,2
14470750,6
24145477,5
24145086,5
21661664,7
23725618,5
40874925,1
72495718,1
31365592,5
17632223,2
51171096,5
1157708,0
28668588,1
14020692,7
30200049,5
62427132,5
78245439,6
5322852,8
54398401,9
58910274,5
30229435,2
74669855,9
217899,3
1172743,5
51549208,8
25263835,4
51553662,9
50666430,8
30555989,6
36351975,8
56768425,7
66733569,1
70153548,0
66798183,3
45185391,9
52454749,3
1186453,0
23356039,4
25728265,0
50666273,8
63445870,2
78246054,6
50166306,2
51553238,9
8964123,8
72974727,6
34336585,1
30820854,6
1652773,3
2048411,7
10337394,6
47459265,6
62608400,1
41759675,9
3274202,7
73007323,6
26794742,0
52299380,7
72494700,1
72846983,9
37770474,3
78833221,2
70990474,5
46836955,4
78245886,6
14470319,6
76861623,5
73375664,6
65884310,7
70306642,7
71658576,5
62985824,3
32258178,1
10501017,3
19926724,9
72419573,3
72418632,3
32313810,7
29251746,5
41761251,2
12248677,8
13409325,2
72494268,1
21661951,7
50977930,1
65579227,5
22201470,9
39773449,9
62436373,0
7425161,0
12247881,8
10501667,3
31103708,2
54399043,9
32341684,5
10296511,5
67367386,1
31300531,8
9953850,2
59664134,4
50574806,1
2016698,5
8395557,3
72974790,6
14145585,5
9917609,1
36314708,5
39773612,9
8588853,0
24985428,4
8395731,2
36910527,4
40345113,3
77075829,7
32257150,1
73292957,8
34336832,1
24986211,4
65938411,9
13409442,2
71566215,2
66748443,1
62608819,1
7623319,4
8865580,5
10220429,6
11423901,3
16998537,1
25966937,9
57005359,7
40552391,8
72641518,9
8394425,3
50575891,1
45369239,1
29916274,2
71486220,7
46755224,4
8589034,0
76102685,4
24984999,4
28921717,7
218178,3
3274441,7
46965662,4
52300820,7
40876338,1
31454409,2
72707699,9
46755354,4
12266402,4
72513333,9
7425999,0
71106449,6
52454608,3
2056824,6
49173142,3
16997238,1
76862988,5
39110615,9
1186844,0
32258565,1
64791940,2
59396059,7
17999301,6
57800281,0
23355488,4
37034154,1
72975211,6
70091170,9
38594518,3
78309983,4
17999430,6
63554632,5
10649535,2
34426430,2
78310138,4
76990696,6
45323229,8
76101689,4
76861431,5
40347772,6
10501033,3
57546099,2
76797880,5
71743464,3
37724734,0
37929935,0
32434068,1
71106173,6
77195404,2
75486037,4
76185043,8
55907561,0
67288998,7
3095907,7
50575876,1
12248659,8
72589179,5
46836919,4
36315472,5
50667874,8
18466691,1
30820982,6
71487113,7
17734125,1
24985476,4
72495040,1
8590300,0
78246178,6
8393429,3
50977272,1
34232491,1
54636081,7
67576760,0
63531967,7
39110936,9
23356659,4
67202061,5
56767664,7
70867120,7
64886817,8
18404054,2
50667270,8
72597531,5
76858306,7
3095371,7
66851432,6
31301235,8
45395614,1
72975559,6
54398872,9
5705624,4
46783258,0
37163538,0
60054999,5
1157693,0
72708121,9
10501128,3
72639807,9
72974411,6
63399062,6
52454618,3
33504768,4
34287158,8
61056801,4
218874,3
78818845,7
6161736,1
67959867,1
71743475,3
36314972,5
25729087,0
24985347,4
56472049,5
67574837,0
21288566,3
57870744,2
61056287,4
56767588,7
13018299,7
5705146,4
218535,3
18757030,2
30925039,2
34336808,1
17734929,1
20291234,8
53069949,9
25949375,6
57878543,2
3274242,7
1162113,8
36911205,4
1158253,0
71522188,7
39110825,9
32258653,1
46965765,4
62985431,3
74670916,9
39773266,9
72975499,6
25966271,9
12266503,4
72975520,6
10501921,3
62985572,3
59387111,1
8731251,9
76184532,8
47459037,6
38477454,2
59396154,7
10650622,2
61184508,3
46756884,4
8818667,5
21049783,0
40875715,1
17733856,1
5163787,2
38353079,2
